platform,type,id,parent_id,url,author,title,text,like_count,reaction_count,view_count,retweet_count,reply_count,comment_count,source,timestamp,parties_mentioned,is_kongu_related,nlp_sentiment,nlp_sentiment_score,nlp_trend_score,region
youtube,post,gMaO36iSB0s,,https://www.youtube.com/watch?v=gMaO36iSB0s,News18 Tamil Nadu,🔴LIVE: TVK Vijay Candidate List 2026 | தவெக வேட்பாளர் பட்டியல்.. எந்த தொகுதியில் யார் யார்?,,,,41797,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.8974,0.9302,tamil_nadu_general
youtube,post,j3HbcJWb55M,,https://www.youtube.com/watch?v=j3HbcJWb55M,NewsTamil 24X7,Tvk Vijay Candidate List | Vijay Speech | Vijay drops a big point against Udhayanidhi,,,,59533,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.3956,0.9302,unknown
youtube,post,FLt-8SwD5Ds,,https://www.youtube.com/watch?v=FLt-8SwD5Ds,Vikatan TV and Vikatan News,"Coimbatore மாவட்ட தொகுதிகள் : DMK, ADMK, NTK, TVK யார் யாருக்கு சீட்டு? | TN Election 360 updates",,,,103289,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",True,neutral,0.8945,1.3953,coimbatore
youtube,post,ZVK-5hl0Ke8,,https://www.youtube.com/watch?v=ZVK-5hl0Ke8,Thanthi TV,Vijay | TVK Candidate List |``திருச்சி கிழக்கில் C. ஜோசப் விஜய் போட்டி'' - தமிழகமே எதிர்பாரா முடிவு,,,,38396,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.719,1.3953,unknown
youtube,post,R3ODImpeAH8,,https://www.youtube.com/watch?v=R3ODImpeAH8,Sathiyam News,TVK Vijay Manifesto | TVK Manifesto Highlights | 2026 தமிழ்நாடே அதிரும் விஜயின் டாப் 10 அறிவிப்புகள்,,,,68626,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.8312,0.9302,unknown
youtube,post,LjZmJdFF36k,,https://www.youtube.com/watch?v=LjZmJdFF36k,NewsTamil 24X7,DMK Candidate List DATA.! Senthil Balaji in Coimbatore South.! | DMK Candidate Full List 2026,,,,77745,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",True,neutral,0.8594,0.4651,coimbatore
youtube,post,-PfMhsT4Sg8,,https://www.youtube.com/watch?v=-PfMhsT4Sg8,NewsTamil 24X7,கோவையில் கால் வைத்த DMK வேட்பாளர்.. ஏர்போர்டே அதிர உற்சாக வரவேற்பு | DMK Coimbatore Airport,,,,240061,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",True,neutral,0.475,0.4651,coimbatore
youtube,post,y1jliEWip0g,,https://www.youtube.com/watch?v=y1jliEWip0g,Southern Herald,TVK Vignesh Mass Speech: DMK Scam & Coimbatore Betrayal Exposed | TVK,,,,181232,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",True,neutral,0.549,0.9302,coimbatore
youtube,post,OritmBoB8Kw,,https://www.youtube.com/watch?v=OritmBoB8Kw,NewsTamil 24X7,Vijay's face changed when Karur candidate's name was announced...!! Tvk Vijay Candidate List | Vi...,,,,108220,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.5348,0.9302,karur
youtube,post,s193F_po134,,https://www.youtube.com/watch?v=s193F_po134,NewsTamil 24X7,🔴LIVE: TVK Vijay | தவெக அஜிதாவிற்கு சீட்?..சீனையே மாற்றிய விஜய்    | TVK,,,,231445,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.7388,1.3953,unknown
youtube,post,cv8fWZ-WWEE,,https://www.youtube.com/watch?v=cv8fWZ-WWEE,Chanakyaa,🔴LIVE: TVK Candidate List; Vijay அதிரடி அறிவிப்பு | TN Election 2026,,,,6762,,,,scrapy_youtube,2026-03-30T21:58:20.696889,"dmk,admk,tvk",False,neutral,0.9011,0.9302,unknown
youtube,post,fGkAL53nrOs,,https://www.youtube.com/watch?v=fGkAL53nrOs,NewsTamil 24X7,The Tvk Vijay Candidate set foot in Coimbatore.. The next moment the airport was shaken..! Tvk Vi...,,,,179657,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",True,neutral,0.4911,0.9302,coimbatore
youtube,post,KNp0M2ZPCrE,,https://www.youtube.com/watch?v=KNp0M2ZPCrE,Thanthi TV,TVK | DMK | திமுக vs தவெக - கோவை ஏர்போர்ட்டில் திடீர் பரபரப்பு,,,,100071,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.7205,0.9302,unknown
youtube,post,5oEh7d1A3Iw,,https://www.youtube.com/watch?v=5oEh7d1A3Iw,Times Now Seithi,Do you know who is the Thaweka candidate Senthil Kumar who is contesting from Coimbatore South co...,,,,1304,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",True,neutral,0.8762,0.0,coimbatore
youtube,post,8sSsFN4yjUc,,https://www.youtube.com/watch?v=8sSsFN4yjUc,Thanthi TV,Vijay | TVK Candidate List |வேட்பாளர்களை அறிவித்த சில நிமிடங்களில் விஜய்க்கு காத்திருந்த அதிர்ச்சி,,,,125978,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.6637,1.3953,unknown
youtube,post,33GeCl8tOKA,,https://www.youtube.com/watch?v=33GeCl8tOKA,Vikatan TV,TVK Candidate List | தமிழக வெற்றிக் கழகம் வேட்பாளர்கள் பட்டியல் | விஜய் | Vikatan,,,,81192,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.8664,0.9302,unknown
youtube,post,xVX6C7U1RE8,,https://www.youtube.com/watch?v=xVX6C7U1RE8,IBC Tamil,கோவை மாவட்டம் யார் பக்கம்..? | DMK | ADMK | BJP | TVK | NTK | SenthilBalaji vs SP Velumani | IBC,,,,64514,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.6432,1.3953,unknown
youtube,post,4ZvQEXCFmaw,,https://www.youtube.com/watch?v=4ZvQEXCFmaw,CNBC-TV18,TVK Vijay Speech LIVE | Tamil Nadu Elections | தவெக வேட்பாளர்கள் பட்டியல் வெளியீடு | N18L,,,,64039,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.8399,0.9302,tamil_nadu_general
youtube,post,qNhGKhypMqA,,https://www.youtube.com/watch?v=qNhGKhypMqA,Sathiyam News,#breaking || DMK CANDIDATE LIST 2026 | 164 திமுக வேட்பாளர் பட்டியல் - அதிரகாரப்பூர்வ அறிவிப்பு,,,,260315,,,,scrapy_youtube,2026-03-30T21:58:20.695892,"dmk,admk,tvk",False,neutral,0.8176,0.4651,unknown
twitter,post,2038457370830110848,,https://twitter.com/JackieTvk/status/2038457370830110848,Jackie TVK JackieTvk · 18h,,This is the reality EPS can't win. Many of the common people didn't see EPS as potential candidate..  ADMK  lost its perception..  KONGU  only  won't give You CM seat..,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.317912,"dmk,admk",False,negative,0.8664,1.3953,unknown
twitter,post,2038464233977917650,,https://twitter.com/dravidasishu/status/2038464233977917650,dravida sishu dravidasishu · 18h,,I didn’t say that. I predicted 35-39% for  Admk  alliance. Edappadi azhugachi in the last minute created some stupid sympathy in  Kongu    My predictions for  Admk  in 2016 and 2024 were spot on and actually over estimated them in 2019.,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.316895,"dmk,admk",True,negative,0.8931,1.3953,salem
twitter,post,2038473109003743341,,https://twitter.com/RavigBala/status/2038473109003743341,Ravi Bala RavigBala · 17h,,What about  admk  ? Entire  kongu  and south is in risk . Edmk will be 45 followed by pmk 10 seats that's it,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.315362,"dmk,admk",False,negative,0.7265,0.9302,unknown
twitter,post,2038479728135577787,,https://twitter.com/Harinath1961/status/2038479728135577787,S Harinath Harinath1961 · 17h,,"Seat wise my guess from various reports. Chennai reg DMK+ 29  ADMK +8, DELTA DMK+ 30  ADMK + 7,  KONGU  DMK+ 18  ADMK + 30, SOUTH DMK+ 24  ADMK + 34, TONDAI DMK+ 24  ADMK + 30. TVK+NTK may win 10 to 12 out of the above. So DMK+ maybe just make it or fall short by 2 or 3 seats.",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.312833,"dmk,admk,tvk",False,neutral,0.5961,1.3953,chennai
twitter,post,2038533552263004576,,https://twitter.com/jambukes/status/2038533552263004576,Jambukes jambukes · 13h pa.ranjith beemji · Mar 29,,"He has clearly told that he is extending support only in this constituency.   Ennathukku da ipdi azhuvaringa   Kongu  jaathi katchi, karunas jaathi katchi nu irukkarathellam kannuku theriyatha எளிய மக்கள் அரசியல் அதிகாரம் பெற வேண்டுமென்பதற்காகவும்,அடித்தள மக்களின் முன்னேற்றத்திற்காகவும் தம் இறுதிக் காலம் வரை  பணியாற்றி வந்தவர் அண்ணன் ஆம்ஸ்ட்ராங்.   கடந்த 2024 ஆம் ஆண்டு அவர் படுகொலை செய்யப்பட்டதை தொடர்ந்து, அவரின் அரசியல் பணியை தொடர்ந்து முன்னெடுக்க  தமிழ் மாநில பகுஜன்",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.310855,"dmk,admk",False,neutral,0.4569,0.0,unknown
twitter,post,2038542718084022567,,https://twitter.com/suresh_lm/status/2038542718084022567,Heisenberg suresh_lm · 12h,,Social media la tweet panra mukkavasi  admk  supporters from  kongu  region only .. engada matha area supporters.. all are anti- admk  & section of  admk  votes will move to tvk ..big advantage for dmk,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.307835,"dmk,admk,tvk",False,positive,0.3559,1.3953,unknown
twitter,post,2038557364220310005,,https://twitter.com/suresh_lm/status/2038557364220310005,Heisenberg suresh_lm · 11h,,"Ha ha .like tvk cutting  admk  votes in  kongu  region .. gobi, Kovai, Mettupalayam laiyum thaan tvk ku kootam.. Kootam laan vote-a maaraathu theriyaama oru legacy katchikku support panra",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.305306,"dmk,admk,tvk",True,negative,0.3701,1.3953,coimbatore
twitter,post,2038549018721284269,,https://twitter.com/TvkSouthWing/status/2038549018721284269,𓃰ᎢᏙᏦ メ 𓆩Ᏼᴀʟᴀ𓆪 𓃰 TvkSouthWing · 12h,,Kongu  -  ADMK  strong   Chennai - DMK Strong   Tamilnadu All area -  #TVK  Strong,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.305306,"dmk,admk,tvk",False,neutral,0.5653,1.3953,chennai
twitter,post,2038565321548898642,,https://twitter.com/suresh_lm/status/2038565321548898642,Heisenberg suresh_lm · 11h,,"in social media  kongu  area la irunthu thaan 80%  ADMK  ku support panraan.. idhula irunthu enna theriyuthu north, south,east, central area all against EPS..",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.304290,"dmk,admk",False,negative,0.3966,1.3953,unknown
twitter,post,2038567126089572365,,https://twitter.com/suresh_lm/status/2038567126089572365,Heisenberg suresh_lm · 11h,,"Lol.. south against EPS even if AMMK joins and that too he got more seats at constituency where TTV is weak.. PMK-ADMK lost majority of seats lost time in north arcot/south arcot, only areas close to  kongu  they won..",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.302769,"dmk,admk",False,negative,0.713,1.3953,unknown
twitter,post,2038569775815872628,,https://twitter.com/MrKonguverse/status/2038569775815872628,Mr Kongu MrKonguverse · 11h Kasturi KasthuriShankar · 11h,,"What a load of crap kasturi ! ADMK has Gounders , DMK has Muslim votes to propel them to victory in tight races.  For BJP, Brahmins in Tamil Nadu  have been the most steadfast  , reliable voter bloc . They are the caralyst for converting and consolidating Hindutva supporters across other communities. Losing",,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.301753,"dmk,admk",False,negative,0.9044,0.9302,tamil_nadu_general
twitter,post,2038596298979545395,,https://twitter.com/MrKonguverse/status/2038596298979545395,Mr Kongu MrKonguverse · 9h Vasanth  gully_point · 17h,,There’s always a sense of balance across all fronts whenever  ADMK  takes the lead. That's when true governance happens. First in my bloodline to hear someone say Jai Bhim and NDA in a single sentence. x.com/pttvnewsx/stat…,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.301244,"dmk,admk",False,positive,0.6107,0.9302,unknown
twitter,post,2038601151634178142,,https://twitter.com/karthickjj81/status/2038601151634178142,karthick karthickjj81 · 9h,,It will benefit entire  kongu  for  admk  also..Momentum building,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.298285,"dmk,admk",False,positive,0.6035,0.9302,unknown
twitter,post,2038616407714443573,,https://twitter.com/karthickjj81/status/2038616407714443573,karthick karthickjj81 · 8h,,Will help  Admk  a lot in  kongu  and chennai..,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.296256,"dmk,admk",False,positive,0.5353,0.9302,chennai
twitter,post,2038635417403375753,,https://twitter.com/Dheerangounder1/status/2038635417403375753,tamilan in business Dheerangounder1 · 6h,,All these are chennai and delta regions right. Here it self neck to neck means north  south and  Kongu  will be  admk  lead,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.294249,"dmk,admk",False,neutral,0.4917,0.9302,chennai
twitter,post,2038654227959218491,,https://twitter.com/MrKonguverse/status/2038654227959218491,Mr Kongu MrKonguverse · 5h,,CNN News 18 – Vote Vibe Tamil Nadu Opinion poll (as on date) / week before   ADMK + is surging week by week   DMK+: 39% | (104-114) / 113 -123  ADMK +: 40% | (115-125) / 106 - 116 TVK: 13% | (2-8) / 2-8 NTK: 4% Others: 5%,,,,,,,scrapy_twitter_auth,2026-03-30T22:00:04.292249,"dmk,admk,tvk",False,neutral,0.7921,1.3953,tamil_nadu_general
twitter,post,2038269618826150323,,https://twitter.com/TheSalemNew/status/2038269618826150323,The Salem New TheSalemNew · Mar 29,,"DMK  Election Manifesto 2026:  Bio CNG Plant in Salem    Bio CNG Plants will be established in  #Salem , Chennai, Coimbatore, Madurai, Tambaram, Erode, Trichy,  Tiruppur , Nellai, Tuticorin & Tanjore.   #Salem   #BioCNG",,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.564096,"dmk,admk",True,neutral,0.6886,0.9302,tiruppur
twitter,post,2038274643044577537,,https://twitter.com/ANI/status/2038274643044577537,ANI ANI · Mar 29,,"#WATCH  | Coimbatore, Tamil Nadu |  DMK  cadres in large numbers welcomed the party candidates from the Coimbatore and  Tiruppur  regions for the upcoming state assembly elections.",,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.559820,"dmk,admk",True,positive,0.5395,0.9302,tiruppur
twitter,post,2038304934161227834,,https://twitter.com/MacroMatrix1/status/2038304934161227834,MacroMatrix MacroMatrix1 · Mar 29,,Tiruppur  north again tight contest NDA wins. TVK Gaining CPI youth votes favour NDA.   #TVKVijay‌HQ   #NDA   #DMK   #admk2026   #BJP,,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.557754,"dmk,admk,tvk",True,positive,0.4137,2.3256,tiruppur
twitter,post,2038492678988738902,,https://twitter.com/DMKTiruppur/status/2038492678988738902,Tiruppur DMK DMKTiruppur · 16h,,முதலமைச்சரின் காலை உணவுத்திட்டம் எட்டாம் வகுப்பு வரை விரிவுபடுத்தப்படும்!!   #DMKManifesto2026   #VoteForDMK   #ஸ்டாலின்தொடரட்டும்,,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.552539,"dmk,admk",True,neutral,0.6747,0.9302,tiruppur
twitter,post,2038500543061262727,,https://twitter.com/saratogatex/status/2038500543061262727,venkateshbabu saratogatex · 15h,,"@Tupkselvaraj   @arivalayam    @DMK4TN   @mkstalin   Why  Tiruppur  not Getting Big Library Like This Even Cuddalore Got This Library ,No Single Big Project For  #Tiruppur  Only For Madurai Salem Trichy ,This  DMK  Govt Ignoring    Tiruppur  always This Will Reflect In Coming Election.",,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.547845,"dmk,admk",True,negative,0.418,1.3953,tiruppur
twitter,post,2038519723273654287,,https://twitter.com/Srivatsan_91/status/2038519723273654287,Srivatsan Sridharan (Modi Ka Parivar) Srivatsan_91 · 14h,,"AIADMK has been winning in Pollachi,  Tiruppur  & Coimbatore from 2011. That's 15 years anti-incumbency with 10 years of AIADMK rule between 2011-2021. So Senthil Balaji was smart to move to Kovai South - Writing off  DMK  here is a wrong analysis & battle is on in this region.",,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.543353,"dmk,admk",True,negative,0.6894,1.8605,tiruppur
twitter,post,2038522790916268356,,https://twitter.com/DMKTiruppur/status/2038522790916268356,Tiruppur DMK DMKTiruppur · 14h,,வேட்புமனுவை தாக்கல் செய்தார் நம் கழகத் தலைவர்     #VoteForDMK,,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.542330,"dmk,admk",True,neutral,0.6969,0.4651,tiruppur
twitter,post,2038524356163469326,,https://twitter.com/saratogatex/status/2038524356163469326,venkateshbabu saratogatex · 14h,,Current  DMK  manifesto Didn't Mention Big Announcement for  Tiruppur  as usual They Avoided Intentionally.,,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.536690,"dmk,admk",True,negative,0.7522,0.9302,tiruppur
twitter,post,2038535226398478526,,https://twitter.com/TVKTiruppuroffl/status/2038535226398478526,TVK Tiruppur TVKTiruppuroffl · 13h,,"Save this template   After 2026 election idhu  DMK ,AIADMK,NAAM TAMILAR Yarku suit aagum  #TVKVijay‌   #TVKVijay‌HQ   #TvkforTn   #electiondate   @Saattaidurai",,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.535642,"dmk,admk,tvk",True,neutral,0.4273,2.3256,tiruppur
twitter,post,2038537071045034241,,https://twitter.com/thecommonmonk/status/2038537071045034241,Common Man thecommonmonk · 13h Srivatsan Sridharan (Modi Ka Parivar) Srivatsan_91 · 14h,,"Dei comali Since 2000 Coimbatore Pollachi,  Tiruppur  is and will continue to be the fort of  ADMK  in assembly elections ! Vanta anti incumbency punda incumbency nu  AIADMK has been winning in Pollachi, Tiruppur & Coimbatore from 2011. That's 15 years anti-incumbency with 10 years of AIADMK rule between 2011-2021. So Senthil Balaji was smart to move to Kovai South - Writing off DMK here is a wrong analysis & battle is on in this region.",,,,,,,scrapy_twitter_auth,2026-03-30T21:59:22.531683,"dmk,admk",True,negative,0.4426,1.8605,tiruppur
twitter,post,2038284541425824205,,https://twitter.com/vijayaraj109/status/2038284541425824205,Vijayaraj vijayaraj109 · Mar 29,,Due bjp alliance many admk showing hesitant to vote admk they shifting to  tvk .. Annamalai exclusion reducing bjp core vote percentage.. Vijay cutting minority votes less due to non attacking bjp directly Muslims votes once again coming to dmk+ Dalit votes nd  kongu  fans cast  tvk,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.050716,"dmk,admk,tvk",False,negative,0.6578,1.8605,unknown
twitter,post,2038279715950399519,,https://twitter.com/BilluKarthik__/status/2038279715950399519,Doflamingo BilluKarthik__ · Mar 29,,Enakku nalla theriyum mams DMK la irukka  Kongu  jaathi kaaranunga mattum than moodittu iruppaanunga maththavanunga aadura aattatha paathathala than naa DMK ku support panren  TVK  la irukkavanga kooda jaathi veri la than irukkanunga  Kongu  nnu illa ella jaathikkaranugalum,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.050716,"dmk,tvk",False,negative,0.3991,0.9302,unknown
twitter,post,2038302684248469723,,https://twitter.com/chnmharish/status/2038302684248469723,Harish M chnmharish · Mar 29,,"So far, we have covered 23 seats across 3 districts in the  Kongu  belt.  #TVK  appears to be gaining strength, while  #DMK  &  #AIADMK  remain evenly matched overall.  #NTK  is showing mixed trends, with growth in some constituencies and a decline in others.  #SpickMedia   #IdamValam   #Survey",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.049186,"dmk,admk,tvk",False,neutral,0.477,1.8605,unknown
twitter,post,2038300193674949013,,https://twitter.com/karthic_twitt/status/2038300193674949013,Karthic_TVK karthic_twitt · Mar 29,,Kongu  - ADMK strong   Chennai - DMK Strong   Tamilnadu All area -  #TVK  Strong,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.049186,"dmk,admk,tvk",False,neutral,0.5653,1.3953,chennai
twitter,post,2038309510914396457,,https://twitter.com/researchrealist/status/2038309510914396457,KPK Says researchrealist · Mar 29,,Chettiar vote Dmk Ku ... South and  Kongu  side Chettiars indha time Admk and  T VK Dhaan..,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.048515,"dmk,admk,tvk",False,neutral,0.3899,0.9302,unknown
twitter,post,2038426752536748436,,https://twitter.com/MrKonguverse/status/2038426752536748436,Mr Kongu MrKonguverse · 20h  Venkat ࿗  (Nationalist) libran_venkat · Mar 29,,"TVK  BJP IT wing head =   @dravidasishu There is one DMK one ADMK two PMK Then there is DBJP, ABJP, BJP, MBJP, NOTA BJP, Abstain BJP, NTK BJP, TVK BJP.......  Good going....",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.047513,"dmk,admk,tvk",False,neutral,0.4387,1.3953,unknown
twitter,post,2038395467466228015,,https://twitter.com/mohanst7/status/2038395467466228015,Singam mohanst7 · 22h,,Dai Koduva..Emmala ..only AIADMK has to win in  Kongu  belt…no deposit for  TVK,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.047513,"dmk,admk,tvk",False,negative,0.3704,1.8605,unknown
twitter,post,2038328078695317601,,https://twitter.com/theworldfeed90/status/2038328078695317601,𝓐𝓯𝓯𝓾   | World Diary  theworldfeed90 · Mar 30,,"Western Belt ( Kongu  Region) Coimbatore, Erode, Salem  Traditionally stronghold for others  TVK  here = direct challenge politics",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.047513,tvk,True,neutral,0.4828,0.4651,coimbatore
twitter,post,2038470966154789341,,https://twitter.com/SaktiGounder265/status/2038470966154789341,Sakthivel Gounder SaktiGounder265 · 17h,,"Unlikely.  TVK  has a negligible presence in  kongu , people are not dumb here",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.046534,tvk,False,negative,0.8726,0.4651,unknown
twitter,post,2038457370830110848,,https://twitter.com/JackieTvk/status/2038457370830110848,Jackie TVK JackieTvk · 18h,,This is the reality EPS can't win. Many of the common people didn't see EPS as potential candidate.. ADMK lost its perception..  KONGU  only  won't give You CM seat..,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.046534,"dmk,admk,tvk",False,negative,0.8664,1.3953,unknown
twitter,post,2038429393828348060,,https://twitter.com/RavigBala/status/2038429393828348060,Ravi Bala RavigBala · 20h,,Chennai region and Trichy region impact of  tvk  is going to be the story of 2026 . Except sengotaiyan are there any good candidates in  kongu  region for  tvk  ?  @sreeramjvc,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.046534,tvk,False,neutral,0.4244,0.4651,chennai
twitter,post,2038524573831082164,,https://twitter.com/Arjun85430/status/2038524573831082164,Arjun Arjun85430 · 14h,,NDA need 6 extra seats in  Kongu (44 in 2021) and 20 extra in North(10) and another 10 extra in delta(6) and South(14) to win TN. But nothing is predictable coz of  TVK,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.045521,tvk,False,neutral,0.5698,0.4651,unknown
twitter,post,2038512324982825406,,https://twitter.com/officialtharunn/status/2038512324982825406,Whistle Tharun officialtharunn · 14h,,Kongu  mandalatha  TVK  name la ezhuthi veingada,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.045521,tvk,False,negative,0.3875,0.4651,unknown
twitter,post,2038479728135577787,,https://twitter.com/Harinath1961/status/2038479728135577787,S Harinath Harinath1961 · 17h,,"Seat wise my guess from various reports. Chennai reg DMK+ 29 ADMK+8, DELTA DMK+ 30 ADMK+ 7,  KONGU  DMK+ 18 ADMK+ 30, SOUTH DMK+ 24 ADMK+ 34, TONDAI DMK+ 24 ADMK+ 30.  TVK +NTK may win 10 to 12 out of the above. So DMK+ maybe just make it or fall short by 2 or 3 seats.",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.045521,"dmk,admk,tvk",False,neutral,0.5917,1.3953,chennai
twitter,post,2038549018721284269,,https://twitter.com/TvkSouthWing/status/2038549018721284269,𓃰ᎢᏙᏦ メ 𓆩Ᏼᴀʟᴀ𓆪 𓃰 TvkSouthWing · 12h,,Kongu  - ADMK strong   Chennai - DMK Strong   Tamilnadu All area -  #TVK  Strong,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.044531,"dmk,admk,tvk",False,neutral,0.5653,1.3953,chennai
twitter,post,2038542718084022567,,https://twitter.com/suresh_lm/status/2038542718084022567,Heisenberg suresh_lm · 12h,,Social media la tweet panra mukkavasi admk supporters from  kongu  region only .. engada matha area supporters.. all are anti-admk & section of admk votes will move to  tvk  ..big advantage for dmk,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:59.044531,"dmk,admk,tvk",False,positive,0.3627,1.3953,unknown
twitter,post,2038588629967421658,,https://twitter.com/anandkrish617/status/2038588629967421658,Anand  anandkrish617 · 9h Tamil Gramsi TamilGramsci · 10h,,"அவர் என்னமோ 365 நாளும் டில்லில இருக்குற மாதிரி. கட்சியை டில்லியில் இருந்தே நடத்தலாம். How many times he visited down south and  Kongu  belt to consolidate Arunthathiyar and DKV votes in his favour? How many times did he voice for STs? He has every resource and ruling govt in favor. திருமா அவர்கள் மீண்டும் மாநில அரசியலுக்கு வந்ததற்கு வாய்க்கு வந்ததை பேசுகிறார்கள்.  கடந்த இரண்டு வருடத்தில் தமிழகத்தின் அரசியல் போக்கு பெரிதும் மாறி இருக்கிறது.   அவருக்கு 60+ ஆகி விட்டது ,  அவர் கட்சியை வளர்க்க , இன்னும் மாநில அளவில் கட்சியை வலுப்படுத்த அவர் இங்கே இருக்க",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.045919,,False,neutral,0.4757,0.0,unknown
twitter,post,2038607272213962800,,https://twitter.com/vaspar78/status/2038607272213962800,The Ruthless Monk vaspar78 · 8h,,"A gentleman from the place I grew up. There has always been a little extra measure of humanity in  Kongu  blood. God bless you, and may the years ahead unveil a beautiful new side of life for you.",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.044919,,False,positive,0.8744,0.0,unknown
twitter,post,2038606091286884518,,https://twitter.com/rajan_govi14516/status/2038606091286884518,Govind Rajan rajan_govi14516 · 8h,,Loosu appa nda alliance win pannadhey 30% seats than. Adhulla majoirty  kongu  and north sidela. Neenga enga irundhuda varinga,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.044919,,False,negative,0.4069,0.0,unknown
twitter,post,2038601151634178142,,https://twitter.com/karthickjj81/status/2038601151634178142,karthick karthickjj81 · 9h,,It will benefit entire  kongu  for admk also..Momentum building,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.044919,"dmk,admk",False,positive,0.6035,0.9302,unknown
twitter,post,2038598253403402450,,https://twitter.com/JSYRKIEWICZ/status/2038598253403402450,Jarosław SYRKIEWICZ JSYRKIEWICZ · 9h,,"Żyjesz, czy zaś Cię z netu wywaliło? A może zjadły Cię lwy w tym (King-) Kongu ?",,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.044919,,False,negative,0.5191,0.0,unknown
twitter,post,2038627201277702508,,https://twitter.com/vrpramprakash/status/2038627201277702508,Ram vrpramprakash · 7h,,Most of these seats are traditionally DMK dominated. Wait for  kongu  and north TN results.,,,,,,,scrapy_twitter_auth,2026-03-30T21:58:52.043918,dmk,False,neutral,0.5861,0.4651,unknown
